    20.011331558         9.695921898         2.245516300
    22.727048874        11.323959351         2.219144344
    22.643165588        14.467910767         2.205719948
    25.342735291        16.106166840         2.175429583
    25.236618042        19.256252289         2.165648699
    27.919281006        20.908222198         2.131830692
    27.802597046        24.063503265         2.131980181
    30.474861145        25.728221893         2.103433847
    30.357730865        28.887651443         2.120537043
    33.027351379        30.564268112         2.110811472
    32.923408508        33.730712891         2.144649029
    35.600982666        35.409633636         2.148411751
    35.517944336        38.580993652         2.183878899
    38.208877563        40.254981995         2.192877769
    38.145019531        43.421192169         2.219144344
    40.852397919        45.078552246         2.234311819
    40.806549072        48.236110687         2.261087894
    43.530097961        49.884967804         2.276062250
    43.496131897        53.038574219         2.291929007
    46.231101990        54.669353485         2.294156790
    46.203102112        57.813491821         2.304684401
    48.944255829        59.435874939         2.300165176
    48.915180206        62.575271606         2.306528568
    51.654712677        64.190765381         2.297482491
    51.620838165        67.329040527         2.303670645
    20.174274445         0.286374152         2.275188208
    20.130615234         3.419602871         2.265824318
    22.863430023         5.046137333         2.249457359
    22.801422119         8.183240891         2.236920118
    25.520009995         9.821015358         2.212111473
    25.437137604        12.962366104         2.192877769
    28.140178680        14.611310005         2.160956144
    28.035589218        17.758079529         2.142343044
    30.718805313        19.422475815         2.104360819
    30.597240448        22.573007584         2.097157478
    33.269332886        24.246026993         2.068411350
    33.144611359        27.402017593         2.084750652
    35.810943604        29.084045410         2.076253891
    35.698547363        32.244598389         2.110312700
    38.376686096        33.924858093         2.121961117
    38.285381317        37.089607239         2.160956144
    40.978687286        38.764839172         2.175429583
    40.909706116        41.921863556         2.205719948
    43.622146606        43.579803467         2.224550486
    43.571651459        46.731094360         2.252540350
    46.299011230        48.377258301         2.267247677
    46.262714386        51.524768829         2.282704115
    49.001945496        53.158107758         2.285269260
    48.972595215        56.296630859         2.294057131
    51.716232300        57.920055389         2.287206411
    51.685913086        61.054801941         2.292506933
    54.428363800        62.673171997         2.286077976
    54.394271851        65.806358337         2.292213678
    57.135627747        67.427246094         2.285252094
    22.915298462         1.913894057         2.262239218
    25.650684357         3.548234701         2.248843908
    25.591730118         6.681386948         2.230430126
    28.313648224         8.325936317         2.207588673
    28.232324600        11.468945503         2.183878899
    30.937278748        13.126541138         2.148411751
    30.835281372        16.272754669         2.121961117
    33.517696381        17.944213867         2.083118439
    33.395305634        21.094419479         2.068515301
    36.063953400        22.773824692         2.042092085
    35.935783386        25.925924301         2.052538395
    38.600975037        27.611751556         2.052259684
    38.483001709        30.766092300         2.083118439
    41.162658691        32.450866699         2.104360819
    41.062858582        35.606803894         2.142343044
    43.759796143        37.281692505         2.165648699
    43.684165955        40.430538177         2.195805788
    46.400928497        42.089092255         2.218882561
    46.346076965        45.231933594         2.245175123
    49.075874329        46.878902435         2.260734797
    49.034965515        50.019275665         2.275186539
    51.777908325        51.653568268         2.278933525
    51.746543884        54.786819458         2.283015013
    54.492210388        56.412616730         2.279435158
    54.460166931        59.542110443         2.281998873
    57.206008911        61.165496826         2.280567646
    57.172836304        64.293159485         2.283811569
    59.917892456        65.919113159         2.280267239
    25.700237274         0.414184809         2.267583370
    28.435949326         2.052820444         2.252910852
    28.381618500         5.188602924         2.230436087
    31.105331421         6.836647987         2.207854748
    31.026615143         9.980670929         2.180315018
    33.730052948        11.647152901         2.144649029
    33.629497528        14.793553352         2.110312700
    36.310417175        16.471166611         2.076253891
    36.190444946        19.623548508         2.052259684
    38.856838226        21.310005188         2.032179832
    38.728294373        24.459360123         2.032179832
    41.392440796        26.146162033         2.042092085
    41.272354126        29.296981812         2.068515301
    43.951881409        30.980880737         2.097157478
    43.849113464        34.132453918         2.131830692
    46.546855927        35.803592682         2.162345409
    46.468116760        38.946556091         2.190622807
    49.185531616        40.601020813         2.217988014
    49.124992371        43.739990234         2.241359949
    51.858718872        45.381599426         2.259443521
    51.813110352        48.517906189         2.271801233
    54.556526184        50.152679443         2.278328657
    54.523162842        53.283561707         2.279675007
    57.270111084        54.911338806         2.279051781
    57.239341736        58.037956238         2.278522730
    59.986541748        59.660636902         2.280059099
    59.953987122        62.788803101         2.281552792
    62.700214386        64.414627075         2.281520367
    62.660648346        67.546646118         2.274977684
    31.220216751         0.556295872         2.256485939
    31.168947220         3.695782423         2.233574867
    33.891433716         5.350539207         2.209466934
    33.817340851         8.498385429         2.179266214
    36.518379211        10.166851044         2.147836208
    36.420303345        13.320393562         2.110811472
    39.100265503        15.003066063         2.084750652
    38.983009338        18.158336639         2.052538395
    41.648723602        19.845386505         2.042092085
    41.519989014        22.996009827         2.032179832
    44.186325073        24.681110382         2.052538395
    44.064716339        27.830272675         2.068411350
    46.745567322        29.509256363         2.103433847
    46.640010834        32.655868530         2.131980181
    49.339866638        34.320766449         2.165041924
    49.258728027        37.462966919         2.191435337
    51.975166321        39.110980988         2.220189571
    51.912109375        42.247093201         2.243336201
    54.647575378        43.885871887         2.261185646
    54.599136353        47.020889282         2.273329973
    57.339427948        48.650394440         2.279142857
    57.303951263        51.782447815         2.280593395
    60.051334381        53.406669617         2.281614780
    60.020011902        56.533805847         2.279814005
    62.768020630        58.156684875         2.282495260
    62.736701965        61.284198761         2.282664537
    65.484024048        62.912746429         2.285286188
    65.448417664        66.046134949         2.278286457
    68.187629700        67.680366516         2.270470381
    33.949131012         2.205227852         2.237278700
    36.667465210         3.862058878         2.213862181
    36.599578857         7.014035225         2.181757927
    39.297489166         8.685525894         2.157831669
    39.207107544        11.846739769         2.120537043
    41.884689331        13.527894020         2.103433847
    41.771072388        16.689073563         2.068411350
    44.437458038        18.373973846         2.068515301
    44.313697815        21.530073166         2.052259684
    46.983753204        23.210165024         2.076253891
    46.860244751        26.360290527         2.084750652
    49.540283203        28.030984879         2.120537043
    49.435379028        31.178607941         2.140832901
    52.136917114        32.833305359         2.176760435
    52.049995422        35.972961426         2.197104216
    54.765625000        37.615272522         2.226987839
    54.701484680        40.750167847         2.244912624
    57.433315277        42.382068634         2.263695002
    57.383304596        45.516990662         2.273789644
    60.121795654        47.146251678         2.284932137
    60.084953308        50.277004242         2.284333467
    62.831203461        51.899887085         2.288771391
    62.800365448        55.029541016         2.284720659
    65.548141479        56.650608063         2.287111998
    65.516227722        59.780742645         2.285146475
    68.262603760        61.407127380         2.289021492
    68.228813171        64.543342590         2.282170773
    70.967849731        66.179534912         2.275853634
    36.722026825         0.709490955         2.246254921
    39.434997559         2.366282940         2.225454330
    39.372558594         5.526824474         2.191621304
    42.067726135         7.196826458         2.176760435
    41.985485077        10.363774300         2.140832901
    44.662506104        12.046003342         2.131980181
    44.555992126        15.211484909         2.097157478
    47.223651886        16.892030716         2.104360819
    47.104423523        20.055070877         2.083118439
    49.777069092        21.727224350         2.110312700
    49.657459259        24.880714417         2.110811472
    52.339469910        26.542419434         2.147836208
    52.232784271        29.689861298         2.157831669
    54.930763245        31.334222794         2.191621304
    54.843734741        34.475131989         2.207669497
    57.557010651        36.111038208         2.237180233
    57.489471436        39.247856140         2.251862764
    60.217231750        40.873859406         2.274573088
    60.166122437        44.011268616         2.282058954
    62.903938293        45.634128571         2.296118736
    62.866249084        48.767986298         2.293959856
    65.608474731        50.386554718         2.300404072
    65.578292847        53.520320892         2.292737722
    68.323677063        55.140373230         2.296647310
    68.294250488        58.273334503         2.290592670
    71.037033081        59.900653839         2.293235779
    71.005569458        63.039348602         2.287046909
    73.738342285        64.676399231         2.281277657
    73.698356628        67.825180054         2.262781382
    42.196273804         0.864018798         2.237180233
    42.136177063         4.031736374         2.207669497
    44.830204010         5.702270508         2.197104216
    44.754425049         8.875413895         2.165041924
    47.435096741        10.552818298         2.162345409
    47.336719513        13.724698067         2.131830692
    50.006671906        15.400493622         2.142343044
    49.893154144        18.567758560         2.121961117
    52.566852570        20.229198456         2.148411751
    52.451656342        23.387508392         2.144649029
    55.134925842        25.037485123         2.179266214
    55.029289246        28.189149857         2.181757927
    57.725040436        29.823926926         2.213862181
    57.636650085        32.968574524         2.225454330
    60.349075317        34.593772888         2.255885601
    60.276874542        37.737022400         2.264191389
    63.002342224        39.354614258         2.286940813
    62.948913574        42.494350433         2.293383837
    65.683334351        44.108928680         2.308964252
    65.642829895        47.248683929         2.306500912
    68.380889893        48.863460541         2.315324783
    68.350585938        52.003986359         2.306249619
    71.093521118        53.622047424         2.310407639
    71.066436768        56.762554169         2.300886393
    73.803970337        58.385555267         2.302716970
    73.773277283        61.530223846         2.292927265
    76.505203247        63.164894104         2.290671587
    76.467788696        66.319999695         2.272300482
    79.187957764        67.970031738         2.255885601
    44.894676208         2.529313803         2.226987839
    47.585224152         4.198067665         2.220189571
    47.516223907         7.374577045         2.191435337
    50.196350098         9.049528122         2.190622807
    50.108699799        12.227428436         2.165648699
    52.783695221        13.894371986         2.175429583
    52.679557800        17.064456940         2.160956144
    55.354850769        18.715436935         2.183878899
    55.246589661        21.879501343         2.180315018
    57.930038452        23.519683838         2.207854748
    57.823993683        26.675573349         2.209466934
    60.519065857        28.298194885         2.237278700
    60.427967072        31.447460175         2.246254921
    63.138122559        33.063045502         2.272300482
    63.064804077        36.212547302         2.279896975
    65.784530640        37.822223663         2.298642874
    65.729446411        40.966602325         2.304326057
    68.458465576        42.575012207         2.316727161
    68.417724609        45.720806122         2.319002867
    71.151573181        47.330947876         2.327520847
    71.120132446        50.477657318         2.320643902
    73.858512878        52.091995239         2.323949099
    73.831726074        55.239639282         2.313770294
    76.565696716        56.861633301         2.314684153
    76.537689209        60.014064789         2.304110289
    79.266151428        61.648563385         2.298642874
    79.231994629        64.808753967         2.279896975
    81.946197510        66.460929871         2.264191389
    47.641643524         1.017416835         2.244912624
    50.332706451         2.684620142         2.243336201
    50.270454407         5.868942738         2.217988014
    52.951461792         7.536442757         2.218882561
    52.873497009        10.718503952         2.195805788
    55.552257538        12.375600815         2.205719948
    55.459106445        15.548026085         2.192877769
    58.138156891        17.190471649         2.212111473
    58.036117554        20.357370377         2.207588673
    60.719142914        21.984903336         2.230436087
    60.618297577        25.145210266         2.233574867
    63.311542511        26.759351730         2.256485939
    63.219322205        29.912063599         2.262781382
    65.926246643        31.521083832         2.281277657
    65.851821899        34.673007965         2.290671587
    68.564277649        36.276554108         2.304110289
    68.506797791        39.427280426         2.312567711
    71.229309082        41.031383514         2.323509455
    71.187843323        44.181621552         2.328176737
    73.918472290        45.788276672         2.335861206
    73.886428833        48.941627502         2.333310127
    76.618103027        50.552761078         2.334275246
    76.592651367        53.708724976         2.325601578
    79.322975159        55.328659058         2.323509455
    79.295036316        58.488483429         2.312567711
    82.016807556        60.124076843         2.304326057
    81.984329224        63.291809082         2.286940813
    84.692596436        64.944168091         2.274573088
    84.648315430        68.119476318         2.251862764
    53.073966980         1.163607121         2.259443521
    53.019153595         4.351889133         2.241359949
    55.700668335         6.012523651         2.245175123
    55.631851196         9.197586060         2.224550486
    58.314678192        10.846883774         2.234311819
    58.233051300        14.020220757         2.219144344
    60.915809631        15.654992104         2.236920118
    60.821292877        18.822395325         2.230430126
    63.505207062        20.440027237         2.248843908
    63.407642365        23.599845886         2.252910852
    66.100097656        25.212038040         2.270470381
    66.009742737        28.370193481         2.275853634
    68.710357666        29.972955704         2.287046909
    68.633453369        33.124420166         2.292927265
    71.341468811        34.723331451         2.302716970
    71.280357361        37.877021790         2.314684153
    73.997375488        39.476821899         2.325601578
    73.954315186        42.632789612         2.333070278
    76.678726196        44.237037659         2.340180874
    76.647361755        47.395866394         2.340014935
    79.374450684        49.006507874         2.340180874
    79.347335815        52.168037415         2.333070278
    82.071899414        53.789455414         2.328176737
    82.045227051        56.956478119         2.316727161
    84.761192322        58.592838287         2.308964252
    84.730140686        61.768207550         2.293383837
    87.435226440        63.419715881         2.282058954
    87.390701294        66.601005554         2.263695002
    90.085906982        68.261619568         2.261185646
    55.762088776         2.824965715         2.260734797
    58.448131561         4.480621815         2.267247677
    58.386192322         7.665667057         2.252540350
    61.072128296         9.307810783         2.261087894
    61.000831604        12.482360840         2.245516300
    63.686576843        14.108919144         2.257303476
    63.601615906        17.277244568         2.249457359
    66.288284302        18.888284683         2.262239218
    66.194602966        22.049966812         2.267583370
    68.884986877        23.656929016         2.278286457
    68.796241760        26.816217422         2.282170773
    71.495391846        28.413589478         2.289021492
    71.412818909        31.569549561         2.293235779
    74.115791321        33.164070129         2.300886393
    74.052032471        36.320327759         2.313770294
    76.764579773        37.917354584         2.323949099
    76.717803955        41.076839447         2.334275246
    79.437126160        42.680629730         2.340014935
    79.403411865        45.843582153         2.342597723
    82.125755310        47.454254150         2.340014935
    82.097984314        50.621330261         2.335861206
    84.817428589        52.246200562         2.327520847
    84.789932251        55.418853760         2.319002867
    87.500556946        57.058048248         2.306500912
    87.471755981        60.237274170         2.296118736
    90.172363281        61.890621185         2.284932137
    90.130630493        65.076850891         2.273789644
    92.825126648        66.736061096         2.273329973
    58.502189636         1.290210962         2.275186539
    61.192104340         2.938303232         2.282704115
    61.138305664         6.124718666         2.276062250
    63.827743530         7.761577606         2.283170700
    63.763275146        10.936487198         2.269280910
    66.453460693        12.555129051         2.275985479
    66.376640320        15.723824501         2.265824318
    69.068267822        17.328247070         2.275188208
    68.979393005        20.492395401         2.274977684
    71.672019958        22.092668533         2.281520367
    71.580772400        25.254457474         2.285286188
    74.277069092        26.848348618         2.285146475
    74.193511963        30.007892609         2.290592670
    76.892021179        31.599853516         2.296647310
    76.822006226        34.757778168         2.310407639
    79.531829834        36.353015900         2.320643902
    79.478912354        39.516716003         2.333310127
    82.193778992        41.121139526         2.335861206
    82.157073975        44.287204742         2.340180874
    84.874343872        45.901149750         2.334275246
    84.844886780        49.072402954         2.333310127
    87.558273315        50.700077057         2.320643902
    87.529968262        53.879428864         2.315324783
    90.235214233        55.518867493         2.300404072
    90.204597473        58.702983856         2.293959856
    92.902091980        60.357147217         2.284333467
    92.866180420        63.548149109         2.279142857
    95.558639526        65.207069397         2.278328657
    95.514595032        68.400321960         2.271801233
    63.931201935         1.393385410         2.294156790
    63.886390686         4.577334881         2.291929007
    66.582008362         6.207394123         2.300396204
    66.523628235         9.382953644         2.288819075
    69.220260620        10.995258331         2.292596817
    69.148391724        14.162563324         2.281488657
    71.845306396        15.767282486         2.285252094
    71.760246277        18.930858612         2.280267239
    74.453140259        20.527278900         2.281552792
    74.364799500        23.689485550         2.282664537
    77.057655334        25.280355453         2.282495260
    76.971893311        28.441053391         2.287111998
    79.667724609        30.032306671         2.292737722
    79.594757080        33.191356659         2.306249619
    82.299377441        34.787853241         2.315324783
    82.241233826        37.953594208         2.327520847
    84.950500488        39.559677124         2.328176737
    84.908592224        42.729923248         2.333070278
    87.620201111        44.345203400         2.325601578
    87.587142944        47.521400452         2.323949099
    90.294708252        49.150924683         2.310407639
    90.264892578        52.335407257         2.306249619
    92.964225769        53.978118896         2.292737722
    92.934432983        57.167385101         2.288771391
    95.629280090        58.821434021         2.281614780
    95.596343994        62.012844086         2.280593395
    98.286743164        63.670520782         2.279675007
    98.247764587        66.862976074         2.278933525
   100.938705444        68.514762878         2.285269260
    66.630073547         3.026267290         2.304734468
    69.331871033         4.650518894         2.311724424
    69.283493042         7.826194286         2.304086208
    71.984527588         9.435731888         2.305214643
    71.919616699        12.602128029         2.293945789
    74.619720459        14.203642845         2.292213678
    74.540893555        17.366552353         2.283811569
    77.232948303        18.959108353         2.280567646
    77.145919800        22.119554520         2.280059099
    79.837104797        23.711952209         2.279814005
    79.749664307        26.871944427         2.284720659
    82.444602966        28.463476181         2.288771391
    82.366554260        31.625326157         2.300404072
    85.066848755        33.224018097         2.306500912
    85.002586365        36.391090393         2.319002867
    87.706550598        37.999259949         2.316727161
    87.657943726        41.170703888         2.323509455
    90.364181519        42.792091370         2.314684153
    90.326477051        45.970779419         2.313770294
    93.027999878        47.604129791         2.300886393
    92.994537354        50.790523529         2.296647310
    95.690200806        52.439086914         2.287111998
    95.660202026        55.629264832         2.284720659
    98.353118896        57.284992218         2.279814005
    98.322967529        60.477706909         2.279051781
   101.012069702        62.132801056         2.279435158
   100.976913452        65.323516846         2.283015013
   103.671417236        66.970916748         2.294057131
    69.371849060         1.474338531         2.314561129
    72.079811096         3.094996214         2.321707487
    72.036872864         6.267208099         2.314466715
    74.743331909         7.874729633         2.315244198
    74.687744141        11.040438652         2.303670645
    77.388641357        12.638913155         2.297482491
    77.316078186        15.799759865         2.286077976
    80.011756897        17.392837524         2.281998873
    79.924804688        20.551752090         2.278522730
    82.617156982        22.141706467         2.279051781
    82.529624939        25.302646637         2.281614780
    85.223182678        26.896598816         2.284333467
    85.139389038        30.059778214         2.293959856
    87.834541321        31.659347534         2.296118736
    87.765701294        34.828975677         2.308964252
    90.463989258        36.440067291         2.304326057
    90.408401489        39.614990234         2.312567711
    93.108261108        41.240135193         2.304110289
    93.064804077        44.421859741         2.302716970
    95.760375977        46.060546875         2.293235779
    95.722473145        49.249519348         2.290592670
    98.416938782        50.901657104         2.285146475
    98.384574890        54.093708038         2.282495260
   101.077766418        55.750556946         2.280059099
   101.046081543        58.941043854         2.278522730
   103.738304138        60.595802307         2.281998873
   103.705535889        63.783145905         2.287206411
   106.404266357        65.425842285         2.300165176
   106.369812012        68.610946655         2.304684401
    74.828147888         1.537353516         2.329804897
    74.789642334         4.706631660         2.325099230
    77.501564026         6.311089993         2.323779821
    77.450775146         9.476758003         2.312235594
    80.157455444        11.074152946         2.306528568
    80.088867188        14.233911514         2.292506933
    82.788467407        15.827546120         2.287206411
    82.705963135        18.985330582         2.279435158
    85.400329590        20.576663971         2.279675007
    85.309936523        23.735456467         2.280593395
    88.004631042        25.332206726         2.279142857
    87.916076660        28.493877411         2.284932137
    90.608886719        30.099761963         2.282058954
    90.531181335        33.268188477         2.293383837
    93.223556519        34.884323120         2.286940813
    93.159553528        38.059967041         2.298642874
    95.853210449        39.692848206         2.290671587
    95.803512573        42.876102448         2.292927265
    98.494308472        44.518440247         2.287046909
    98.452239990        47.710033417         2.289021492
   101.145439148        49.363544464         2.285286188
   101.108734131        52.557071686         2.282664537
   103.803115845        54.214668274         2.281552792
   103.771286011        57.406143188         2.280567646
   106.465789795        59.057811737         2.286077976
   106.435462952        62.242034912         2.292506933
   109.137603760        63.881328583         2.306528568
   109.108505249        67.060356140         2.312821388
   111.817337036        68.686927795         2.323670864
    77.543510437         3.146348476         2.332077980
    80.260856628         4.751350880         2.329564095
    80.214073181         7.911798477         2.319641590
    82.925125122         9.509830475         2.312821388
    82.861717224        12.669032097         2.300165176
    85.566215515        14.263201714         2.294057131
    85.486778259        17.420412064         2.283015013
    88.184570313        19.014198303         2.278933525
    88.095062256        22.171001434         2.278328657
    90.785972595        23.773796082         2.273329973
    90.696304321        26.936906815         2.273789644
    93.386222839        28.547676086         2.263695002
    93.300415039        31.712724686         2.274573088
    95.987167358        33.332798004         2.264191389
    95.913436890        36.509449005         2.279896975
    98.604324341        38.147697449         2.272300482
    98.545639038        41.333263397         2.281277657
   101.232643127        42.981021881         2.275853634
   101.185180664        46.171192169         2.282170773
   103.876831055        47.827686310         2.278286457
   103.838005066        51.023456573         2.281520367
   106.532089233        52.680770874         2.280267239
   106.496498108        55.871036530         2.283811569
   109.196243286        57.520751953         2.292213678
   109.166885376        60.701068878         2.297482491
   111.874328613        62.335968018         2.312235594
   111.847969055        65.511528015         2.319641590
   114.561607361        67.132270813         2.329564095
    80.299713135         1.589914441         2.335801840
    82.979362488         6.350622177         2.323670864
    85.637329102        11.106317520         2.304684401
    88.269577026        15.857878685         2.285269260
    90.882522583        20.612518311         2.271801233
    93.476760864        25.383256912         2.261185646
    96.072448730        30.163417816         2.251862764
    98.673202515        34.966945648         2.255885601
   101.292556763        39.793510437         2.262781382
   103.922515869        44.638347626         2.270470381
   106.570190430        49.491710663         2.274977684
   109.229309082        54.336215973         2.285252094
   111.901657104        59.161270142         2.303670645
   114.590469360        63.962783813         2.323779821
   117.280059814        68.746635437         2.335801840
     0.000000000         0.000000000         5.210774422
     2.751224041         1.554268122         5.211206436
     8.212882996         1.496118546         5.216766357
    13.660245895         1.422925234         5.240092278
    19.090450287         1.324632764         5.271416187
    24.515121460         1.204244375         5.291478157
    29.943628311         1.065891743         5.307015896
    35.387733459         0.918954253         5.315333843
    40.854423523         0.763973534         5.318815708
    46.345272064         0.609075189         5.310869694
    51.859134674         0.460477263         5.299087524
    57.382728577         0.325297147         5.283882141
    62.903034210         0.210563675         5.259150982
    68.416275024         0.121346064         5.230628490
    73.920478821         0.054447435         5.213005066
     2.788620234         4.721138954         5.213005066
     5.502230167         3.112066984         5.211599350
     8.252167702         4.672883511         5.217466354
    10.956469536         3.051624775         5.227306843
    13.703325272         4.604545116         5.242656708
    16.398908615         2.970338583         5.257092953
    19.141050339         4.511049271         5.276505947
    21.826845169         2.861311197         5.285228252
    24.569967270         4.394995689         5.303223133
    27.255859375         2.732551575         5.307066441
    30.000801086         4.252123356         5.327237129
    32.690372467         2.584113359         5.322816372
    35.445419312         4.090858459         5.342434406
    38.146278381         2.422825813         5.331421852
    40.909481049         3.921594381         5.345490456
    43.622432709         2.261355639         5.328570843
    46.399276733         3.752657890         5.331671715
    49.125858307         2.100618124         5.312507153
    51.911918640         3.594465971         5.313966751
    54.645889282         1.957191944         5.296415806
    57.433586121         3.458556652         5.290290356
    60.166507721         1.831023216         5.274674892
    62.948760986         3.347854614         5.260084629
    65.680763245         1.732748151         5.242761135
    68.457023621         3.265334129         5.228065014
    71.189300537         1.658891439         5.216197491
    73.957168579         3.209038734         5.211599350
    76.681762695         1.605496764         5.211206436
    79.438026428         3.160628080         5.211712360
     5.543698311         6.284186840         5.216197491
     8.301054001         7.847180843         5.228065014
    11.003566742         6.230378628         5.232091904
    13.756530762         7.784172535         5.251367092
    16.450418472         6.152985573         5.262111187
    19.200561523         7.695394993         5.286441803
    21.885831833         6.050393105         5.298480511
    24.634855270         7.580447197         5.321556091
    27.317459106         5.920274258         5.326919556
    30.068578720         7.434417248         5.354020119
    32.753238678         5.764026165         5.350757599
    35.514377594         7.262706757         5.372919559
    38.207397461         5.588750839         5.361389160
    40.977191925         7.079778194         5.377463341
    43.681362152         5.411287308         5.354719162
    46.463817596         6.898457050         5.358609200
    49.183692932         5.240988731         5.333205223
    51.972270966         6.730945587         5.332032204
    54.699375153         5.090025425         5.309982777
    57.488761902         6.592957020         5.299736500
    60.218360901         4.967351913         5.277939320
    63.002189636         6.487308979         5.263095379
    65.728721619         4.874248981         5.244513035
    68.505966187         6.414180756         5.232091904
    71.230491638         4.810146332         5.217466354
    74.001296997         6.364507675         5.216766357
    76.721420288         4.764942646         5.212916374
    79.479286194         6.325702667         5.215561867
     5.598658562         9.454470634         5.230628490
     8.361927986        11.017789841         5.242761135
    11.058568954         9.405507088         5.244513035
    13.818785667        10.960222244         5.263095379
    16.511928558         9.333534241         5.272591591
    19.269821167        10.878284454         5.298844337
    21.951477051         9.233623505         5.312217712
    24.709426880        10.762228012         5.342565060
    27.389743805         9.102407455         5.350060940
    30.149009705        10.612189293         5.382058620
    32.827819824         8.939246178         5.380416393
    35.597518921        10.431373596         5.407877922
    38.282680511         8.752597809         5.397337914
    41.059341431        10.235858917         5.414495945
    43.757076263         8.563345909         5.387065411
    46.544593811        10.044569016         5.392782211
    49.252769470         8.383218765         5.359998703
    52.048442841         9.869322777         5.354136944
    54.764305115         8.225843430         5.324954033
    57.555625916         9.730463982         5.314317703
    60.276233673         8.107007980         5.286142349
    63.064369202         9.632984161         5.272591591
    65.783851624         8.021420479         5.251367092
    68.564094543         9.565155983         5.242656708
    71.282394409         7.962769985         5.227306843
    74.053070068         9.522595406         5.227564812
    76.765579224         7.925686836         5.219112873
    79.532333374         9.489685059         5.226074696
    82.238433838         7.889492989         5.220887661
     8.432542801        14.184466362         5.259150982
    11.126651764        12.576219559         5.260084629
    13.894376755        14.131064415         5.277939320
    16.584465027        12.511120796         5.286142349
